trial,lp,chain,ll,f_00,f_10,f_20,f_30,f_40,f_50,f_60,f_70,size
328,-2398.10808257584,7,-2393.23961600165,0.124123272971306,0.0794603399727456,0.306828170163373,0.426315460829657,0.489600735555273,0.581279511190166,0.827326075500448,0.7598384891802,51.8228458076645
328,-2401.3899696375,8,-2396.77446542489,0.120285924376717,0.0694711685809234,0.289102235619513,0.436163998206498,0.406545637529912,0.505139914927706,0.725519894131426,0.729410688079325,45.6358654732385
328,-2398.48297927062,9,-2393.04986195466,0.13593244251976,0.0923048950037668,0.318316883099992,0.445573577557474,0.461726819268717,0.605504218871222,0.914915613377823,0.81391539235296,49.882538052062
328,-2398.98380014543,10,-2394.09907325302,0.184028455052522,0.0824475180267892,0.324465041873878,0.417524564455913,0.464032206048189,0.595519322678969,0.867439357450975,0.806653448793078,53.3744005720723
328,-2395.94423538594,11,-2391.17928973516,0.126044922928903,0.0551349280532692,0.236558589803794,0.34047531316425,0.373275239634392,0.460563888843963,0.654807869066608,0.608634455911291,52.0509338084511
328,-2401.50874009671,12,-2396.12812183191,0.185472371057864,0.100557055457465,0.30068884151348,0.477346343451504,0.50928702283019,0.630838508780134,0.902013113496501,0.884319352801259,43.1893195218782
328,-2397.87570183883,13,-2392.89098419017,0.159373969358723,0.0637813992897781,0.276012424951049,0.436525702054478,0.448708833030271,0.571831559039233,0.825777102404909,0.778711803288099,53.9283200676789
328,-2398.76305288416,14,-2393.64709866704,0.125321985413568,0.0627637439248083,0.288651329726198,0.436853324419706,0.416422282363611,0.579260477335075,0.845367932333533,0.719174806404743,50.766109171835
328,-2396.86443703595,15,-2392.17149894152,0.151924541902961,0.0604936794422699,0.300721207055703,0.414318849766049,0.42704946826665,0.564670764990716,0.783772052672643,0.715719615236928,50.1208437226534
328,-2403.24103256541,16,-2396.0823847688,0.180099155158881,0.103008095094271,0.35535835770532,0.468614222035284,0.526786793496884,0.74446881133222,0.96830665135941,0.938020479641737,50.1799202171296
328,-2396.47549713095,17,-2391.71415836083,0.130106601091655,0.057732958905696,0.230436527515759,0.355563415381991,0.371209289838523,0.475860874455768,0.675769481051486,0.638210372196486,53.5861912644759
329,-2399.93637110465,0,-2394.73254461691,0.151379147658789,0.093609119335686,0.332001760037332,0.422035664363014,0.479499713107814,0.588971843103607,0.91822828256597,0.773524595195354,51.6580514094223
329,-2399.13877679407,1,-2393.3316538598,0.160624908213283,0.0841950615906806,0.33945668285082,0.490811595851769,0.530209964739099,0.658963585002145,0.918907776547578,0.885533459672477,43.2600299773616
329,-2398.51298910053,2,-2392.62317614015,0.195163345570327,0.0827086107295325,0.329626361146963,0.492731440779135,0.546482282580241,0.675454525102521,0.937486438600477,0.871192949238871,50.9863209652076
329,-2397.08802808196,3,-2392.043582227,0.142636121334821,0.0672217988890799,0.295779001728492,0.404473181828086,0.440135977070216,0.597015953228411,0.856083504039503,0.731813509574583,52.3382127811409
329,-2401.0694291349,4,-2393.86217524579,0.166300686529729,0.101580711168648,0.362278388620387,0.520889178538223,0.567634821106492,0.661397494429911,0.970178154066578,0.941336759460245,54.2207403322407
329,-2397.39723319284,5,-2392.46514847458,0.161625699608544,0.0786393848626779,0.292193793505473,0.436826516781394,0.436725178899078,0.611212996008856,0.865726828331,0.768554374672288,47.9893382202289
329,-2398.20168862226,6,-2392.19590602761,0.16192560943294,0.0765724018759064,0.314048132392324,0.450637121134124,0.485786514602879,0.589116930829371,0.949370265682951,0.832487780527824,49.0539709632017
329,-2398.10808257584,7,-2393.23961600165,0.124123272971306,0.0794603399727456,0.306828170163373,0.426315460829657,0.489600735555273,0.581279511190166,0.827326075500448,0.7598384891802,51.8228458076645
329,-2401.3899696375,8,-2396.77446542489,0.120285924376717,0.0694711685809234,0.289102235619513,0.436163998206498,0.406545637529912,0.505139914927706,0.725519894131426,0.729410688079325,45.6358654732385
329,-2398.48297927062,9,-2393.04986195466,0.13593244251976,0.0923048950037668,0.318316883099992,0.445573577557474,0.461726819268717,0.605504218871222,0.914915613377823,0.81391539235296,49.882538052062
329,-2398.98380014543,10,-2394.09907325302,0.184028455052522,0.0824475180267892,0.324465041873878,0.417524564455913,0.464032206048189,0.595519322678969,0.867439357450975,0.806653448793078,53.3744005720723
329,-2395.94423538594,11,-2391.17928973516,0.126044922928903,0.0551349280532692,0.236558589803794,0.34047531316425,0.373275239634392,0.460563888843963,0.654807869066608,0.608634455911291,52.0509338084511
329,-2401.50874009671,12,-2396.12812183191,0.185472371057864,0.100557055457465,0.30068884151348,0.477346343451504,0.50928702283019,0.630838508780134,0.902013113496501,0.884319352801259,43.1893195218782
329,-2397.87570183883,13,-2392.89098419017,0.159373969358723,0.0637813992897781,0.276012424951049,0.436525702054478,0.448708833030271,0.571831559039233,0.825777102404909,0.778711803288099,53.9283200676789
329,-2398.76305288416,14,-2393.64709866704,0.125321985413568,0.0627637439248083,0.288651329726198,0.436853324419706,0.416422282363611,0.579260477335075,0.845367932333533,0.719174806404743,50.766109171835
329,-2396.3930215595,15,-2391.29326820946,0.151830190515807,0.0736623213941947,0.336663874311621,0.458414812484197,0.488220085836299,0.626895304878035,0.872632715042312,0.795062532225341,50.0027186864365
329,-2403.24103256541,16,-2396.0823847688,0.180099155158881,0.103008095094271,0.35535835770532,0.468614222035284,0.526786793496884,0.74446881133222,0.96830665135941,0.938020479641737,50.1799202171296
329,-2396.47549713095,17,-2391.71415836083,0.130106601091655,0.057732958905696,0.230436527515759,0.355563415381991,0.371209289838523,0.475860874455768,0.675769481051486,0.638210372196486,53.5861912644759
330,-2399.93637110465,0,-2394.73254461691,0.151379147658789,0.093609119335686,0.332001760037332,0.422035664363014,0.479499713107814,0.588971843103607,0.91822828256597,0.773524595195354,51.6580514094223
330,-2399.13877679407,1,-2393.3316538598,0.160624908213283,0.0841950615906806,0.33945668285082,0.490811595851769,0.530209964739099,0.658963585002145,0.918907776547578,0.885533459672477,43.2600299773616
330,-2399.8499120711,2,-2393.39818536806,0.198994024210536,0.0860743063871531,0.32287020584549,0.50626206516674,0.543724113196333,0.689724666221365,0.957319467661626,0.898894013942431,52.4479333839293
330,-2397.08802808196,3,-2392.043582227,0.142636121334821,0.0672217988890799,0.295779001728492,0.404473181828086,0.440135977070216,0.597015953228411,0.856083504039503,0.731813509574583,52.3382127811409
330,-2401.0694291349,4,-2393.86217524579,0.166300686529729,0.101580711168648,0.362278388620387,0.520889178538223,0.567634821106492,0.661397494429911,0.970178154066578,0.941336759460245,54.2207403322407
330,-2397.39723319284,5,-2392.46514847458,0.161625699608544,0.0786393848626779,0.292193793505473,0.436826516781394,0.436725178899078,0.611212996008856,0.865726828331,0.768554374672288,47.9893382202289
330,-2398.20168862226,6,-2392.19590602761,0.16192560943294,0.0765724018759064,0.314048132392324,0.450637121134124,0.485786514602879,0.589116930829371,0.949370265682951,0.832487780527824,49.0539709632017
330,-2398.10808257584,7,-2393.23961600165,0.124123272971306,0.0794603399727456,0.306828170163373,0.426315460829657,0.489600735555273,0.581279511190166,0.827326075500448,0.7598384891802,51.8228458076645
330,-2399.67866792951,8,-2394.75953583697,0.128216025957183,0.075619632413537,0.328601068379171,0.465017562824404,0.448737493902129,0.578039891677676,0.833893110418696,0.785972207365016,44.8873137923844
330,-2398.48297927062,9,-2393.04986195466,0.13593244251976,0.0923048950037668,0.318316883099992,0.445573577557474,0.461726819268717,0.605504218871222,0.914915613377823,0.81391539235296,49.882538052062
330,-2398.98380014543,10,-2394.09907325302,0.184028455052522,0.0824475180267892,0.324465041873878,0.417524564455913,0.464032206048189,0.595519322678969,0.867439357450975,0.806653448793078,53.3744005720723
330,-2395.94423538594,11,-2391.17928973516,0.126044922928903,0.0551349280532692,0.236558589803794,0.34047531316425,0.373275239634392,0.460563888843963,0.654807869066608,0.608634455911291,52.0509338084511
330,-2403.82823077818,12,-2399.18551439113,0.153770940273844,0.0859266177919031,0.24694785745195,0.440665585943182,0.455053007792385,0.561800861210068,0.791338612517728,0.787826839953182,43.3113042839826
330,-2397.87570183883,13,-2392.89098419017,0.159373969358723,0.0637813992897781,0.276012424951049,0.436525702054478,0.448708833030271,0.571831559039233,0.825777102404909,0.778711803288099,53.9283200676789
330,-2398.76305288416,14,-2393.64709866704,0.125321985413568,0.0627637439248083,0.288651329726198,0.436853324419706,0.416422282363611,0.579260477335075,0.845367932333533,0.719174806404743,50.766109171835
330,-2396.3930215595,15,-2391.29326820946,0.151830190515807,0.0736623213941947,0.336663874311621,0.458414812484197,0.488220085836299,0.626895304878035,0.872632715042312,0.795062532225341,50.0027186864365
330,-2403.24103256541,16,-2396.0823847688,0.180099155158881,0.103008095094271,0.35535835770532,0.468614222035284,0.526786793496884,0.74446881133222,0.96830665135941,0.938020479641737,50.1799202171296
330,-2396.47549713095,17,-2391.71415836083,0.130106601091655,0.057732958905696,0.230436527515759,0.355563415381991,0.371209289838523,0.475860874455768,0.675769481051486,0.638210372196486,53.5861912644759
331,-2399.93637110465,0,-2394.73254461691,0.151379147658789,0.093609119335686,0.332001760037332,0.422035664363014,0.479499713107814,0.588971843103607,0.91822828256597,0.773524595195354,51.6580514094223
331,-2397.07261896548,1,-2392.0110103913,0.14568384763971,0.0649745665620423,0.327740852035869,0.43581648671983,0.474850491286647,0.603649704564181,0.844254115005715,0.788695783482356,49.950051388265
331,-2397.9225383035,2,-2393.33550503058,0.172532831582344,0.0795375695518164,0.290825613304481,0.427454235622196,0.482735234720428,0.598560326347885,0.816765331183511,0.759650383245169,50.9059983829615
331,-2397.08802808196,3,-2392.043582227,0.142636121334821,0.0672217988890799,0.295779001728492,0.404473181828086,0.440135977070216,0.597015953228411,0.856083504039503,0.731813509574583,52.3382127811409
331,-2401.0694291349,4,-2393.86217524579,0.166300686529729,0.101580711168648,0.362278388620387,0.520889178538223,0.567634821106492,0.661397494429911,0.970178154066578,0.941336759460245,54.2207403322407
331,-2397.39723319284,5,-2392.46514847458,0.161625699608544,0.0786393848626779,0.292193793505473,0.436826516781394,0.436725178899078,0.611212996008856,0.865726828331,0.768554374672288,47.9893382202289
331,-2398.20168862226,6,-2392.19590602761,0.16192560943294,0.0765724018759064,0.314048132392324,0.450637121134124,0.485786514602879,0.589116930829371,0.949370265682951,0.832487780527824,49.0539709632017
331,-2398.10808257584,7,-2393.23961600165,0.124123272971306,0.0794603399727456,0.306828170163373,0.426315460829657,0.489600735555273,0.581279511190166,0.827326075500448,0.7598384891802,51.8228458076645
331,-2399.67866792951,8,-2394.75953583697,0.128216025957183,0.075619632413537,0.328601068379171,0.465017562824404,0.448737493902129,0.578039891677676,0.833893110418696,0.785972207365016,44.8873137923844
331,-2398.48297927062,9,-2393.04986195466,0.13593244251976,0.0923048950037668,0.318316883099992,0.445573577557474,0.461726819268717,0.605504218871222,0.914915613377823,0.81391539235296,49.882538052062
331,-2398.98380014543,10,-2394.09907325302,0.184028455052522,0.0824475180267892,0.324465041873878,0.417524564455913,0.464032206048189,0.595519322678969,0.867439357450975,0.806653448793078,53.3744005720723
331,-2395.94423538594,11,-2391.17928973516,0.126044922928903,0.0551349280532692,0.236558589803794,0.34047531316425,0.373275239634392,0.460563888843963,0.654807869066608,0.608634455911291,52.0509338084511
331,-2403.82823077818,12,-2399.18551439113,0.153770940273844,0.0859266177919031,0.24694785745195,0.440665585943182,0.455053007792385,0.561800861210068,0.791338612517728,0.787826839953182,43.3113042839826
331,-2398.64302468463,13,-2393.73202250024,0.114117007598139,0.0573907999571435,0.279231965805309,0.410367269477624,0.388177154382725,0.500131980155855,0.746573128869064,0.70676208083762,49.1238203507695
331,-2398.76305288416,14,-2393.64709866704,0.125321985413568,0.0627637439248083,0.288651329726198,0.436853324419706,0.416422282363611,0.579260477335075,0.845367932333533,0.719174806404743,50.766109171835
331,-2396.3930215595,15,-2391.29326820946,0.151830190515807,0.0736623213941947,0.336663874311621,0.458414812484197,0.488220085836299,0.626895304878035,0.872632715042312,0.795062532225341,50.0027186864365
331,-2403.24103256541,16,-2396.0823847688,0.180099155158881,0.103008095094271,0.35535835770532,0.468614222035284,0.526786793496884,0.74446881133222,0.96830665135941,0.938020479641737,50.1799202171296
331,-2396.47549713095,17,-2391.71415836083,0.130106601091655,0.057732958905696,0.230436527515759,0.355563415381991,0.371209289838523,0.475860874455768,0.675769481051486,0.638210372196486,53.5861912644759
332,-2399.93637110465,0,-2394.73254461691,0.151379147658789,0.093609119335686,0.332001760037332,0.422035664363014,0.479499713107814,0.588971843103607,0.91822828256597,0.773524595195354,51.6580514094223
332,-2396.93316405717,1,-2391.98442402659,0.126524996419652,0.0493779827532398,0.229248704218773,0.34016342626593,0.367290943668706,0.464901768909051,0.663030164968014,0.64319065900391,53.2541155355124
332,-2397.9225383035,2,-2393.33550503058,0.172532831582344,0.0795375695518164,0.290825613304481,0.427454235622196,0.482735234720428,0.598560326347885,0.816765331183511,0.759650383245169,50.9059983829615
332,-2397.08802808196,3,-2392.043582227,0.142636121334821,0.0672217988890799,0.295779001728492,0.404473181828086,0.440135977070216,0.597015953228411,0.856083504039503,0.731813509574583,52.3382127811409
332,-2402.21130630766,4,-2397.09299233673,0.148024068113744,0.0725477401157586,0.330203626061341,0.490884127667573,0.505993421215628,0.572959421121874,0.828719275842551,0.851231482043206,53.5831033376419
332,-2397.39723319284,5,-2392.46514847458,0.161625699608544,0.0786393848626779,0.292193793505473,0.436826516781394,0.436725178899078,0.611212996008856,0.865726828331,0.768554374672288,47.9893382202289
332,-2400.15314657097,6,-2394.67400410903,0.180281008042018,0.0857493410992163,0.288200015672794,0.444384015438118,0.491606923071343,0.585707041739468,0.930088329699585,0.812632060115781,49.7180579914098
332,-2398.10808257584,7,-2393.23961600165,0.124123272971306,0.0794603399727456,0.306828170163373,0.426315460829657,0.489600735555273,0.581279511190166,0.827326075500448,0.7598384891802,51.8228458076645
332,-2399.67866792951,8,-2394.75953583697,0.128216025957183,0.075619632413537,0.328601068379171,0.465017562824404,0.448737493902129,0.578039891677676,0.833893110418696,0.785972207365016,44.8873137923844
332,-2398.48297927062,9,-2393.04986195466,0.13593244251976,0.0923048950037668,0.318316883099992,0.445573577557474,0.461726819268717,0.605504218871222,0.914915613377823,0.81391539235296,49.882538052062
332,-2398.98380014543,10,-2394.09907325302,0.184028455052522,0.0824475180267892,0.324465041873878,0.417524564455913,0.464032206048189,0.595519322678969,0.867439357450975,0.806653448793078,53.3744005720723
332,-2395.94423538594,11,-2391.17928973516,0.126044922928903,0.0551349280532692,0.236558589803794,0.34047531316425,0.373275239634392,0.460563888843963,0.654807869066608,0.608634455911291,52.0509338084511
332,-2403.82823077818,12,-2399.18551439113,0.153770940273844,0.0859266177919031,0.24694785745195,0.440665585943182,0.455053007792385,0.561800861210068,0.791338612517728,0.787826839953182,43.3113042839826
332,-2398.64302468463,13,-2393.73202250024,0.114117007598139,0.0573907999571435,0.279231965805309,0.410367269477624,0.388177154382725,0.500131980155855,0.746573128869064,0.70676208083762,49.1238203507695
332,-2398.76305288416,14,-2393.64709866704,0.125321985413568,0.0627637439248083,0.288651329726198,0.436853324419706,0.416422282363611,0.579260477335075,0.845367932333533,0.719174806404743,50.766109171835
332,-2396.3930215595,15,-2391.29326820946,0.151830190515807,0.0736623213941947,0.336663874311621,0.458414812484197,0.488220085836299,0.626895304878035,0.872632715042312,0.795062532225341,50.0027186864365
332,-2403.24103256541,16,-2396.0823847688,0.180099155158881,0.103008095094271,0.35535835770532,0.468614222035284,0.526786793496884,0.74446881133222,0.96830665135941,0.938020479641737,50.1799202171296
332,-2396.47549713095,17,-2391.71415836083,0.130106601091655,0.057732958905696,0.230436527515759,0.355563415381991,0.371209289838523,0.475860874455768,0.675769481051486,0.638210372196486,53.5861912644759
333,-2399.1739246037,0,-2394.28600952464,0.167316965598046,0.0756028787910432,0.349725687267856,0.434178702607467,0.504037564040421,0.609810048627424,0.877301495622417,0.755676228454414,51.7730175528202
333,-2396.93316405717,1,-2391.98442402659,0.126524996419652,0.0493779827532398,0.229248704218773,0.34016342626593,0.367290943668706,0.464901768909051,0.663030164968014,0.64319065900391,53.2541155355124
333,-2397.9225383035,2,-2393.33550503058,0.172532831582344,0.0795375695518164,0.290825613304481,0.427454235622196,0.482735234720428,0.598560326347885,0.816765331183511,0.759650383245169,50.9059983829615
333,-2397.08802808196,3,-2392.043582227,0.142636121334821,0.0672217988890799,0.295779001728492,0.404473181828086,0.440135977070216,0.597015953228411,0.856083504039503,0.731813509574583,52.3382127811409
333,-2402.21130630766,4,-2397.09299233673,0.148024068113744,0.0725477401157586,0.330203626061341,0.490884127667573,0.505993421215628,0.572959421121874,0.828719275842551,0.851231482043206,53.5831033376419
333,-2397.39723319284,5,-2392.46514847458,0.161625699608544,0.0786393848626779,0.292193793505473,0.436826516781394,0.436725178899078,0.611212996008856,0.865726828331,0.768554374672288,47.9893382202289
333,-2400.15314657097,6,-2394.67400410903,0.180281008042018,0.0857493410992163,0.288200015672794,0.444384015438118,0.491606923071343,0.585707041739468,0.930088329699585,0.812632060115781,49.7180579914098
333,-2398.10808257584,7,-2393.23961600165,0.124123272971306,0.0794603399727456,0.306828170163373,0.426315460829657,0.489600735555273,0.581279511190166,0.827326075500448,0.7598384891802,51.8228458076645
333,-2399.67866792951,8,-2394.75953583697,0.128216025957183,0.075619632413537,0.328601068379171,0.465017562824404,0.448737493902129,0.578039891677676,0.833893110418696,0.785972207365016,44.8873137923844
333,-2398.48297927062,9,-2393.04986195466,0.13593244251976,0.0923048950037668,0.318316883099992,0.445573577557474,0.461726819268717,0.605504218871222,0.914915613377823,0.81391539235296,49.882538052062
333,-2398.98380014543,10,-2394.09907325302,0.184028455052522,0.0824475180267892,0.324465041873878,0.417524564455913,0.464032206048189,0.595519322678969,0.867439357450975,0.806653448793078,53.3744005720723
333,-2395.94423538594,11,-2391.17928973516,0.126044922928903,0.0551349280532692,0.236558589803794,0.34047531316425,0.373275239634392,0.460563888843963,0.654807869066608,0.608634455911291,52.0509338084511
333,-2403.82823077818,12,-2399.18551439113,0.153770940273844,0.0859266177919031,0.24694785745195,0.440665585943182,0.455053007792385,0.561800861210068,0.791338612517728,0.787826839953182,43.3113042839826
333,-2398.64302468463,13,-2393.73202250024,0.114117007598139,0.0573907999571435,0.279231965805309,0.410367269477624,0.388177154382725,0.500131980155855,0.746573128869064,0.70676208083762,49.1238203507695
333,-2398.76305288416,14,-2393.64709866704,0.125321985413568,0.0627637439248083,0.288651329726198,0.436853324419706,0.416422282363611,0.579260477335075,0.845367932333533,0.719174806404743,50.766109171835
333,-2396.3930215595,15,-2391.29326820946,0.151830190515807,0.0736623213941947,0.336663874311621,0.458414812484197,0.488220085836299,0.626895304878035,0.872632715042312,0.795062532225341,50.0027186864365
333,-2403.24103256541,16,-2396.0823847688,0.180099155158881,0.103008095094271,0.35535835770532,0.468614222035284,0.526786793496884,0.74446881133222,0.96830665135941,0.938020479641737,50.1799202171296
333,-2396.47549713095,17,-2391.71415836083,0.130106601091655,0.057732958905696,0.230436527515759,0.355563415381991,0.371209289838523,0.475860874455768,0.675769481051486,0.638210372196486,53.5861912644759
334,-2399.1739246037,0,-2394.28600952464,0.167316965598046,0.0756028787910432,0.349725687267856,0.434178702607467,0.504037564040421,0.609810048627424,0.877301495622417,0.755676228454414,51.7730175528202
334,-2396.93316405717,1,-2391.98442402659,0.126524996419652,0.0493779827532398,0.229248704218773,0.34016342626593,0.367290943668706,0.464901768909051,0.663030164968014,0.64319065900391,53.2541155355124
334,-2397.9225383035,2,-2393.33550503058,0.172532831582344,0.0795375695518164,0.290825613304481,0.427454235622196,0.482735234720428,0.598560326347885,0.816765331183511,0.759650383245169,50.9059983829615
334,-2397.08802808196,3,-2392.043582227,0.142636121334821,0.0672217988890799,0.295779001728492,0.404473181828086,0.440135977070216,0.597015953228411,0.856083504039503,0.731813509574583,52.3382127811409
334,-2404.2895444381,4,-2398.85351005788,0.116435450931157,0.0786475353208431,0.325999627885695,0.509032940267971,0.503707105937256,0.578918336616905,0.860525202576392,0.855213606823384,51.2617197233937
334,-2397.39723319284,5,-2392.46514847458,0.161625699608544,0.0786393848626779,0.292193793505473,0.436826516781394,0.436725178899078,0.611212996008856,0.865726828331,0.768554374672288,47.9893382202289
334,-2399.841628323,6,-2394.90165871843,0.167633321439377,0.0700634694895144,0.279929602672874,0.397989101083042,0.444677626796772,0.537659968513267,0.864994392744712,0.728459534482181,55.4372625342418
334,-2398.10808257584,7,-2393.23961600165,0.124123272971306,0.0794603399727456,0.306828170163373,0.426315460829657,0.489600735555273,0.581279511190166,0.827326075500448,0.7598384891802,51.8228458076645
334,-2400.42416429343,8,-2395.28117645028,0.151951494367746,0.0853545399676746,0.299098131051218,0.430964914816638,0.438638635538838,0.587070796963893,0.907276605488532,0.758153995467067,42.1173466038176
334,-2398.48297927062,9,-2393.04986195466,0.13593244251976,0.0923048950037668,0.318316883099992,0.445573577557474,0.461726819268717,0.605504218871222,0.914915613377823,0.81391539235296,49.882538052062
334,-2398.98380014543,10,-2394.09907325302,0.184028455052522,0.0824475180267892,0.324465041873878,0.417524564455913,0.464032206048189,0.595519322678969,0.867439357450975,0.806653448793078,53.3744005720723
334,-2395.94423538594,11,-2391.17928973516,0.126044922928903,0.0551349280532692,0.236558589803794,0.34047531316425,0.373275239634392,0.460563888843963,0.654807869066608,0.608634455911291,52.0509338084511
334,-2402.62987013717,12,-2396.47520313282,0.16766068625747,0.0950153830712098,0.292814817065841,0.48986861760036,0.508098599659447,0.669077287837073,0.948083622625934,0.883406855323482,43.5352663153845
334,-2398.31619294641,13,-2392.93894796729,0.111703021092069,0.0397075124274035,0.200427040364388,0.303794129622593,0.323940978677254,0.400887706685474,0.594251284092411,0.555611905459162,55.2274213941279
334,-2398.58796584324,14,-2393.56601428836,0.121652495926223,0.0606025022088224,0.294798370027815,0.42413556750593,0.417446506831511,0.567064093430515,0.828332086016662,0.694955134743174,49.4751509125952
334,-2396.3930215595,15,-2391.29326820946,0.151830190515807,0.0736623213941947,0.336663874311621,0.458414812484197,0.488220085836299,0.626895304878035,0.872632715042312,0.795062532225341,50.0027186864365
334,-2403.24103256541,16,-2396.0823847688,0.180099155158881,0.103008095094271,0.35535835770532,0.468614222035284,0.526786793496884,0.74446881133222,0.96830665135941,0.938020479641737,50.1799202171296
334,-2396.47549713095,17,-2391.71415836083,0.130106601091655,0.057732958905696,0.230436527515759,0.355563415381991,0.371209289838523,0.475860874455768,0.675769481051486,0.638210372196486,53.5861912644759
335,-2399.1739246037,0,-2394.28600952464,0.167316965598046,0.0756028787910432,0.349725687267856,0.434178702607467,0.504037564040421,0.609810048627424,0.877301495622417,0.755676228454414,51.7730175528202
335,-2396.93316405717,1,-2391.98442402659,0.126524996419652,0.0493779827532398,0.229248704218773,0.34016342626593,0.367290943668706,0.464901768909051,0.663030164968014,0.64319065900391,53.2541155355124
335,-2397.9225383035,2,-2393.33550503058,0.172532831582344,0.0795375695518164,0.290825613304481,0.427454235622196,0.482735234720428,0.598560326347885,0.816765331183511,0.759650383245169,50.9059983829615
335,-2397.08802808196,3,-2392.043582227,0.142636121334821,0.0672217988890799,0.295779001728492,0.404473181828086,0.440135977070216,0.597015953228411,0.856083504039503,0.731813509574583,52.3382127811409
335,-2404.2895444381,4,-2398.85351005788,0.116435450931157,0.0786475353208431,0.325999627885695,0.509032940267971,0.503707105937256,0.578918336616905,0.860525202576392,0.855213606823384,51.2617197233937
335,-2397.39723319284,5,-2392.46514847458,0.161625699608544,0.0786393848626779,0.292193793505473,0.436826516781394,0.436725178899078,0.611212996008856,0.865726828331,0.768554374672288,47.9893382202289
335,-2399.841628323,6,-2394.90165871843,0.167633321439377,0.0700634694895144,0.279929602672874,0.397989101083042,0.444677626796772,0.537659968513267,0.864994392744712,0.728459534482181,55.4372625342418
335,-2398.10808257584,7,-2393.23961600165,0.124123272971306,0.0794603399727456,0.306828170163373,0.426315460829657,0.489600735555273,0.581279511190166,0.827326075500448,0.7598384891802,51.8228458076645
335,-2400.18899335355,8,-2395.65914342784,0.157294619309159,0.0840122376494754,0.253168356136206,0.382566158646781,0.405014707028081,0.523269162077775,0.799310329644726,0.717507737971223,45.034037873707
335,-2398.04857953101,9,-2393.1791079871,0.137967609862045,0.0721648502554543,0.269085023179633,0.391698114924579,0.384700307476274,0.531344602701335,0.810478328361638,0.73896152040302,50.7940440014019
335,-2398.98380014543,10,-2394.09907325302,0.184028455052522,0.0824475180267892,0.324465041873878,0.417524564455913,0.464032206048189,0.595519322678969,0.867439357450975,0.806653448793078,53.3744005720723
335,-2395.94423538594,11,-2391.17928973516,0.126044922928903,0.0551349280532692,0.236558589803794,0.34047531316425,0.373275239634392,0.460563888843963,0.654807869066608,0.608634455911291,52.0509338084511
335,-2402.62987013717,12,-2396.47520313282,0.16766068625747,0.0950153830712098,0.292814817065841,0.48986861760036,0.508098599659447,0.669077287837073,0.948083622625934,0.883406855323482,43.5352663153845
335,-2398.31619294641,13,-2392.93894796729,0.111703021092069,0.0397075124274035,0.200427040364388,0.303794129622593,0.323940978677254,0.400887706685474,0.594251284092411,0.555611905459162,55.2274213941279
335,-2398.58796584324,14,-2393.56601428836,0.121652495926223,0.0606025022088224,0.294798370027815,0.42413556750593,0.417446506831511,0.567064093430515,0.828332086016662,0.694955134743174,49.4751509125952
335,-2396.3930215595,15,-2391.29326820946,0.151830190515807,0.0736623213941947,0.336663874311621,0.458414812484197,0.488220085836299,0.626895304878035,0.872632715042312,0.795062532225341,50.0027186864365
335,-2403.24103256541,16,-2396.0823847688,0.180099155158881,0.103008095094271,0.35535835770532,0.468614222035284,0.526786793496884,0.74446881133222,0.96830665135941,0.938020479641737,50.1799202171296
335,-2396.47549713095,17,-2391.71415836083,0.130106601091655,0.057732958905696,0.230436527515759,0.355563415381991,0.371209289838523,0.475860874455768,0.675769481051486,0.638210372196486,53.5861912644759
336,-2399.1739246037,0,-2394.28600952464,0.167316965598046,0.0756028787910432,0.349725687267856,0.434178702607467,0.504037564040421,0.609810048627424,0.877301495622417,0.755676228454414,51.7730175528202
336,-2396.93316405717,1,-2391.98442402659,0.126524996419652,0.0493779827532398,0.229248704218773,0.34016342626593,0.367290943668706,0.464901768909051,0.663030164968014,0.64319065900391,53.2541155355124
336,-2397.9225383035,2,-2393.33550503058,0.172532831582344,0.0795375695518164,0.290825613304481,0.427454235622196,0.482735234720428,0.598560326347885,0.816765331183511,0.759650383245169,50.9059983829615
336,-2397.08802808196,3,-2392.043582227,0.142636121334821,0.0672217988890799,0.295779001728492,0.404473181828086,0.440135977070216,0.597015953228411,0.856083504039503,0.731813509574583,52.3382127811409
336,-2402.81991645997,4,-2395.08637046118,0.149209732724165,0.0942976208082317,0.381804791217995,0.546284527645889,0.559824220537204,0.649536114148755,0.974789560879126,0.955423490715389,51.1350328457195
336,-2397.39723319284,5,-2392.46514847458,0.161625699608544,0.0786393848626779,0.292193793505473,0.436826516781394,0.436725178899078,0.611212996008856,0.865726828331,0.768554374672288,47.9893382202289
336,-2399.841628323,6,-2394.90165871843,0.167633321439377,0.0700634694895144,0.279929602672874,0.397989101083042,0.444677626796772,0.537659968513267,0.864994392744712,0.728459534482181,55.4372625342418
336,-2398.10808257584,7,-2393.23961600165,0.124123272971306,0.0794603399727456,0.306828170163373,0.426315460829657,0.489600735555273,0.581279511190166,0.827326075500448,0.7598384891802,51.8228458076645
336,-2400.90914837867,8,-2396.46417798495,0.16665591104111,0.0925804214010177,0.281565670882146,0.395167767945653,0.417380266001686,0.55896686680611,0.801032199145686,0.766781764624125,43.7551996978402
336,-2396.35711978883,9,-2391.42915184597,0.149304019958719,0.0681826593941147,0.298227343537126,0.426486462964763,0.445201734840539,0.589136016552029,0.824170558902957,0.772165595958297,55.3088412569572
